update,timestep,episode,mean_reward,mean_length,success_rate,mean_coverage,invalid_rate,policy_loss,value_loss,entropy,approx_kl,unique_tilings,wall_time
530,1085440,113728,1.9096,9.94,0.9700,0.9940,0.0000,-0.007730,0.006325,0.2286,0.018874,12,3439.7
540,1105920,115784,1.9214,9.96,0.9800,0.9960,0.0000,-0.008103,0.001359,0.2182,0.012840,12,3504.4
550,1126400,117837,1.9086,9.93,0.9700,0.9930,0.0000,-0.007558,0.007631,0.1947,0.017348,12,3569.2
560,1146880,119889,1.9341,9.99,0.9900,0.9990,0.0000,-0.006731,0.002553,0.1833,0.014334,12,3633.4
570,1167360,121944,1.8878,9.92,0.9500,0.9920,0.0000,-0.013649,0.015729,0.2248,0.021002,12,3698.1
580,1187840,123998,1.9214,9.96,0.9800,0.9960,0.0000,-0.005595,0.004665,0.2038,0.015701,12,3762.4
590,1208320,126061,1.9096,9.94,0.9700,0.9940,0.0000,-0.016463,0.003882,0.2205,0.011671,12,3826.6
600,1228800,128131,1.9450,10.00,1.0000,1.0000,0.0000,-0.006954,0.000337,0.1766,0.011059,12,3891.5
610,1249280,130183,1.9450,10.00,1.0000,1.0000,0.0000,-0.008118,0.001721,0.1798,0.016177,12,3955.9
620,1269760,132237,1.9450,10.00,1.0000,1.0000,0.0000,-0.005968,0.003822,0.2233,0.016029,12,4020.5
630,1290240,134292,1.9232,9.98,0.9800,0.9980,0.0000,-0.009904,0.004417,0.2339,0.012605,13,4085.3
640,1310720,136348,1.8850,9.89,0.9500,0.9890,0.0000,-0.015550,0.012430,0.2756,0.019811,13,4149.9
650,1331200,138403,1.9450,10.00,1.0000,1.0000,0.0000,-0.010327,0.001165,0.2242,0.011374,13,4214.2
660,1351680,140456,1.9450,10.00,1.0000,1.0000,0.0000,-0.011350,0.000156,0.2103,0.017695,13,4279.1
670,1372160,142510,1.9323,9.97,0.9900,0.9970,0.0000,-0.006175,0.003152,0.2153,0.017548,13,4343.9
680,1392640,144568,1.9205,9.95,0.9800,0.9950,0.0000,-0.009141,0.002758,0.2388,0.009981,13,4408.3
690,1413120,146620,1.9341,9.99,0.9900,0.9990,0.0000,-0.007136,0.003026,0.2300,0.017553,13,4472.3
700,1433600,148675,1.8996,9.94,0.9600,0.9940,0.0000,-0.009943,0.011162,0.1933,0.030149,13,4536.3
710,1454080,150729,1.9332,9.98,0.9900,0.9980,0.0000,-0.007453,0.002818,0.2486,0.011238,13,4600.7
720,1474560,152785,1.9323,9.97,0.9900,0.9970,0.0000,-0.010311,0.003192,0.2327,0.014752,13,4665.0
730,1495040,154838,1.9450,10.00,1.0000,1.0000,0.0000,-0.008780,0.001843,0.2057,0.012607,13,4729.7
740,1515520,156889,1.9186,9.93,0.9800,0.9930,0.0000,-0.007504,0.002171,0.2044,0.014584,13,4794.4
750,1536000,158942,1.9332,9.98,0.9900,0.9980,0.0000,-0.007594,0.001650,0.1898,0.016912,13,4859.0
760,1556480,161015,1.9450,10.00,1.0000,1.0000,0.0000,-0.005841,0.000220,0.1923,0.015418,13,4922.8
770,1576960,163069,1.9450,10.00,1.0000,1.0000,0.0000,-0.012718,0.000216,0.1986,0.013423,13,4987.3
780,1597440,165126,1.9214,9.96,0.9800,0.9960,0.0000,-0.007476,0.004008,0.2100,0.012543,13,5051.4
790,1617920,167177,1.9223,9.97,0.9800,0.9970,0.0000,-0.010808,0.007629,0.2111,0.012755,13,5116.1
800,1638400,169234,1.9450,10.00,1.0000,1.0000,0.0000,-0.010449,0.001147,0.1849,0.013800,13,5179.8
810,1658880,171291,1.8669,9.91,0.9300,0.9910,0.0000,-0.016876,0.013632,0.2087,0.016430,13,5244.3
820,1679360,173347,1.8868,9.91,0.9500,0.9910,0.0000,-0.013303,0.015311,0.2204,0.023014,13,5308.5
830,1699840,175400,1.9123,9.97,0.9700,0.9970,0.0000,-0.008908,0.003815,0.1971,0.015171,13,5372.2
840,1720320,177454,1.9450,10.00,1.0000,1.0000,0.0000,-0.006999,0.001575,0.1944,0.010357,13,5436.1
850,1740800,179506,1.9450,10.00,1.0000,1.0000,0.0000,-0.007663,0.000149,0.1492,0.014480,13,5499.7
860,1761280,181557,1.9332,9.98,0.9900,0.9980,0.0000,-0.007616,0.003366,0.1594,0.019717,13,5563.1
870,1781760,183607,1.9096,9.94,0.9700,0.9940,0.0000,-0.009194,0.005705,0.1759,0.021252,13,5627.8
880,1802240,185661,1.9341,9.99,0.9900,0.9990,0.0000,-0.004788,0.002663,0.1802,0.017751,13,5692.7
890,1822720,187712,1.9223,9.97,0.9800,0.9970,0.0000,-0.005608,0.003178,0.1743,0.012518,13,5756.8
900,1843200,189771,1.9450,10.00,1.0000,1.0000,0.0000,-0.005863,0.000145,0.1559,0.016943,13,5821.4
910,1863680,191827,1.9450,10.00,1.0000,1.0000,0.0000,-0.009023,0.000801,0.1853,0.028705,13,5886.2
920,1884160,193880,1.8996,9.94,0.9600,0.9940,0.0000,-0.007354,0.005706,0.1727,0.018280,13,5951.0
930,1904640,195935,1.9205,9.95,0.9800,0.9950,0.0000,-0.007272,0.004089,0.1948,0.013216,13,6015.3
940,1925120,197991,1.9341,9.99,0.9900,0.9990,0.0000,-0.008771,0.004770,0.1889,0.013903,13,6080.1
950,1945600,200044,1.9096,9.94,0.9700,0.9940,0.0000,-0.007461,0.009499,0.2162,0.014236,13,6144.4
960,1966080,202099,1.9341,9.99,0.9900,0.9990,0.0000,-0.007481,0.002360,0.2017,0.012417,13,6208.8
970,1986560,204152,1.9450,10.00,1.0000,1.0000,0.0000,-0.007222,0.000145,0.1836,0.009865,13,6273.2
